id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
138316964,2022-10-09 16:04:53+03:00,2022-10-09,2022-10-09 13:04:53 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-10 22:10:50 +0000,2022-10-11 07:06:57 +0000,research,CC-BY,https://www.inaturalist.org/observations/138316964,https://inaturalist-open-data.s3.amazonaws.com/photos/236386874/medium.jpg,,"","",2,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4593583333,38.6575366667,4,,,,4,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Дуб черешчатый,Quercus robur,Дуб черешчатый,Plantae,56133,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Fagaceae,,,,,Quercus,,Quercus robur,,,,
138317033,2022-10-09 15:56:50+03:00,2022-10-09,2022-10-09 12:56:50 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-10 22:11:11 +0000,2022-10-11 06:52:22 +0000,research,CC-BY,https://www.inaturalist.org/observations/138317033,https://inaturalist-open-data.s3.amazonaws.com/photos/236386935/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4604866667,38.657305,15,,,,15,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Щитовник картузианский,Dryopteris carthusiana,Щитовник картузианский,Plantae,82564,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris carthusiana,,,,
138317134,2022-10-09 13:29:46+03:00,2022-10-09,2022-10-09 10:29:46 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-10 22:12:00 +0000,2022-10-11 06:53:54 +0000,research,CC-BY,https://www.inaturalist.org/observations/138317134,https://inaturalist-open-data.s3.amazonaws.com/photos/236387083/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4746966667,38.6619833333,3,,,,3,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Steifblättriges Frauenhaarmoos,Polytrichum strictum,Политрихум сжатый,Plantae,133206,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,Polytrichaceae,,,,,Polytrichum,,Polytrichum strictum,,,,
138317202,2022-10-09 11:55:04+03:00,2022-10-09,2022-10-09 08:55:04 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-10 22:12:40 +0000,2022-10-11 08:42:12 +0000,research,CC-BY,https://www.inaturalist.org/observations/138317202,https://inaturalist-open-data.s3.amazonaws.com/photos/236387232/medium.jpg,,"","",1,0,false,3,"Парфенова улица, Рабочий посёлок имени Цюрупы, Московская Область, RU",55.4884916667,38.6500883333,4,,,,4,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Совка хлопковая,Helicoverpa armigera,Совка хлопковая,Insecta,83806,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Heliothinae,,,,Helicoverpa,,Helicoverpa armigera,,,,
138317314,2022-10-09 15:22:36+03:00,2022-10-09,2022-10-09 12:22:36 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-10 22:13:29 +0000,2022-10-11 06:05:08 +0000,research,CC-BY,https://www.inaturalist.org/observations/138317314,https://inaturalist-open-data.s3.amazonaws.com/photos/236387381/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4672916667,38.65828,3,,,,3,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Echtes Rosenmoos,Rhodobryum roseum,Родобриум розовый,Plantae,167809,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,Bryaceae,,,,,Rhodobryum,,Rhodobryum roseum,,,,
138318009,2022/10/09 12:51,2022-10-09,2022-10-09 09:51:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-10-10 22:19:57 +0000,2022-10-11 11:16:48 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/138318009,https://inaturalist-open-data.s3.amazonaws.com/photos/236388389/medium.jpeg,,"","Found on sphagnum swamp / Найдено на сфагновом болоте

Look found at 2 meters near of it:
https://www.inaturalist.org/observations/138372421",0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4746388889,38.6619388889,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Горькушка,Lactarius rufus,Горькушка,Fungi,118223,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Lactarius,,Lactarius rufus,,,,
138318979,2022/10/09 12:52,2022-10-09,2022-10-09 09:52:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-10-10 22:31:21 +0000,2023-02-17 09:50:04 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/138318979,https://inaturalist-open-data.s3.amazonaws.com/photos/236390334/medium.jpeg,,"",,2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4746111111,38.6619305556,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Сыроежка,Russula,Сыроежка,Fungi,48339,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Russula,,,,,,
138318981,2022/10/09 12:57,2022-10-09,2022-10-09 09:57:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-10-10 22:31:22 +0000,2022-10-10 23:15:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/138318981,https://inaturalist-open-data.s3.amazonaws.com/photos/236390672/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4745388889,38.6619805556,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клюква обыкновенная,Vaccinium oxycoccos,Клюква обыкновенная,Plantae,126560,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium oxycoccos,,,,
138359970,2022-10-09 15:45:18+03:00,2022-10-09,2022-10-09 12:45:18 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:57:32 +0000,2022-10-11 07:05:50 +0000,research,CC-BY,https://www.inaturalist.org/observations/138359970,https://inaturalist-open-data.s3.amazonaws.com/photos/236468841/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.462375,38.6567783333,15,,,,15,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Голубика,Vaccinium uliginosum,Голубика,Plantae,64714,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium uliginosum,,,,
138359991,2022-10-09 15:44:02+03:00,2022-10-09,2022-10-09 12:44:02 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:58:24 +0000,2022-10-11 07:21:57 +0000,research,CC-BY,https://www.inaturalist.org/observations/138359991,https://inaturalist-open-data.s3.amazonaws.com/photos/236468913/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4623666667,38.6568633333,14,,,,14,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Берёза пушистая,Betula pubescens,Берёза пушистая,Plantae,119061,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Betula,,Betula pubescens,,,,
138359999,2022-10-09 15:43:22+03:00,2022-10-09,2022-10-09 12:43:22 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:58:33 +0000,2022-10-11 07:05:40 +0000,research,CC-BY,https://www.inaturalist.org/observations/138359999,https://inaturalist-open-data.s3.amazonaws.com/photos/236468923/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4622633333,38.6570283333,4,,,,4,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Багульник болотный,Rhododendron tomentosum,Багульник болотный,Plantae,516757,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Rhodoreae,,Rhododendron,,Rhododendron tomentosum,,,,
138360004,2022-10-09 15:32:08+03:00,2022-10-09,2022-10-09 12:32:08 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:58:42 +0000,2022-10-11 07:21:51 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360004,https://inaturalist-open-data.s3.amazonaws.com/photos/236468937/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4663466667,38.6579466667,16,,,,16,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Калина гордовина,Viburnum lantana,Калина гордовина,Plantae,124741,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,,Viburnum,,Viburnum lantana,,,,
138360015,2022-10-09 15:30:40+03:00,2022-10-09,2022-10-09 12:30:40 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:59:18 +0000,2023-01-24 16:38:33 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360015,https://inaturalist-open-data.s3.amazonaws.com/photos/236468987/medium.jpg,,"","",2,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4661366667,38.6584383333,3,,,,3,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Польский гриб,Imleria badia,Польский гриб,Fungi,510854,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,,,Imleria,,Imleria badia,,,,
138360024,2022-10-09 15:24:56+03:00,2022-10-09,2022-10-09 12:24:56 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:59:32 +0000,2022-10-13 11:57:11 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360024,https://inaturalist-open-data.s3.amazonaws.com/photos/236469008/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4670533333,38.65853,4,,,,4,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Verdigris Agaric,Stropharia aeruginosa,Строфария синевато-зеленая,Fungi,55583,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Stropharia,,Stropharia aeruginosa,,,,
138360029,2022-10-09 15:21:46+03:00,2022-10-09,2022-10-09 12:21:46 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 06:59:40 +0000,2022-10-11 07:25:57 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360029,https://inaturalist-open-data.s3.amazonaws.com/photos/236469015/medium.jpg,,"","",2,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.46738,38.6580866667,6,,,,6,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Щитовник картузианский,Dryopteris carthusiana,Щитовник картузианский,Plantae,82564,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris carthusiana,,,,
138360034,2022-10-09 15:13:17+03:00,2022-10-09,2022-10-09 12:13:17 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:00:00 +0000,2022-10-11 07:21:27 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360034,https://inaturalist-open-data.s3.amazonaws.com/photos/236469049/medium.jpg,,"","",1,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4688383333,38.6581783333,9,,,,9,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Мёрингия трёхжилковая,Moehringia trinervia,Мёрингия трёхжилковая,Plantae,371857,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Arenarieae,,Moehringia,,Moehringia trinervia,,,,
138360042,2022-10-09 11:48:17+03:00,2022-10-09,2022-10-09 08:48:17 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:00:14 +0000,2022-10-22 09:36:13 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360042,https://inaturalist-open-data.s3.amazonaws.com/photos/236469080/medium.jpg,,"","",1,0,false,3,"Советская улица, Рабочий посёлок имени Цюрупы, Московская Область, RU",55.4923833333,38.64793,3,,,,3,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Chinese-pink,Dianthus chinensis,Гвоздика китайская,Plantae,161763,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Caryophylleae,,Dianthus,,Dianthus chinensis,,,,
138360087,2022-10-09 12:05:44+03:00,2022-10-09,2022-10-09 09:05:44 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:01:20 +0000,2022-10-11 07:21:21 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360087,https://inaturalist-open-data.s3.amazonaws.com/photos/236469198/medium.jpg,,"","",1,0,false,3,"46Н-00572, Рабочий посёлок имени Цюрупы, Московская Область, RU",55.4808966667,38.654145,13,,,,13,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Лапчатка гусиная,Argentina anserina,Лапчатка гусиная,Plantae,158615,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Argentina,,Argentina anserina,,,,
138360094,2022-10-09 12:28:23+03:00,2022-10-09,2022-10-09 09:28:23 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:01:29 +0000,2022-10-15 08:40:28 +0000,needs_id,CC-BY,https://www.inaturalist.org/observations/138360094,https://inaturalist-open-data.s3.amazonaws.com/photos/236469214/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4748616667,38.6625416667,4,,,,4,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Зимняя пяденица,Operophtera brumata,Зимняя пяденица,Insecta,60780,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Operophterini,,Operophtera,,Operophtera brumata,,,,
138360100,2022-10-09 12:35:35+03:00,2022-10-09,2022-10-09 09:35:35 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:01:41 +0000,2022-10-11 07:21:17 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360100,https://inaturalist-open-data.s3.amazonaws.com/photos/236469232/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4749616667,38.6625216667,3,,,,3,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Камыш лесной,Scirpus sylvaticus,Камыш лесной,Plantae,84512,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Scirpeae,,Scirpus,,Scirpus sylvaticus,,,,
138360120,2022-10-09 12:41:11+03:00,2022-10-09,2022-10-09 09:41:11 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:02:04 +0000,2022-10-11 07:08:53 +0000,needs_id,CC-BY,https://www.inaturalist.org/observations/138360120,https://inaturalist-open-data.s3.amazonaws.com/photos/236469274/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.475055,38.66182,3,,,,3,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Осока,Carex,Осока,Plantae,48571,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,,,,,,
138360158,2022-10-09 12:42:45+03:00,2022-10-09,2022-10-09 09:42:45 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:02:31 +0000,2022-10-11 08:42:31 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360158,https://inaturalist-open-data.s3.amazonaws.com/photos/236469316/medium.jpg,,"","",2,0,false,3,"Воскресенский район, Московская Область, RU",55.4748916667,38.6616366667,3,,,,3,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Щитовник гребенчатый,Dryopteris cristata,Щитовник гребенчатый,Plantae,82566,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris cristata,,,,
138360189,2022-10-09 12:42:58+03:00,2022-10-09,2022-10-09 09:42:58 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:02:57 +0000,2023-01-21 11:21:12 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360189,https://inaturalist-open-data.s3.amazonaws.com/photos/236469357/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4748883333,38.6616533333,4,,,,4,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Коровка шестнадцатипятнистая,Halyzia sedecimguttata,Коровка шестнадцатипятнистая,Insecta,52881,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Halyziini,,Halyzia,,Halyzia sedecimguttata,,,,
138360215,2022-10-09 12:49:00+03:00,2022-10-09,2022-10-09 09:49:00 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:03:40 +0000,2022-10-11 07:08:37 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360215,https://inaturalist-open-data.s3.amazonaws.com/photos/236469420/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4745633333,38.6619383333,11,,,,11,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клюква обыкновенная,Vaccinium oxycoccos,Клюква обыкновенная,Plantae,126560,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium oxycoccos,,,,
138360251,2022-10-09 12:49:20+03:00,2022-10-09,2022-10-09 09:49:20 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:04:09 +0000,2022-10-11 07:35:33 +0000,research,CC-BY,https://www.inaturalist.org/observations/138360251,https://inaturalist-open-data.s3.amazonaws.com/photos/236469468/medium.jpg,,"","",1,0,false,3,"Воскресенский район, Московская Область, RU",55.4746383333,38.6619633333,4,,,,4,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Steifblättriges Frauenhaarmoos,Polytrichum strictum,Политрихум сжатый,Plantae,133206,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,Polytrichaceae,,,,,Polytrichum,,Polytrichum strictum,,,,
138360534,2022-10-09 15:11:44+03:00,2022-10-09,2022-10-09 12:11:44 +0000,St. Petersburg,3239633,anastasiiamerkulova,Anastasiia Merkulova,2022-10-11 07:10:57 +0000,2022-10-11 07:11:10 +0000,needs_id,CC-BY,https://www.inaturalist.org/observations/138360534,https://inaturalist-open-data.s3.amazonaws.com/photos/236470131/medium.jpg,,"","",0,0,false,3,"46Н-00572, Воскресенский район, Московская Область, RU",55.4690583333,38.6580666667,21,,,,21,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,"",Agaricus sylvicola,Шампиньон перелесковый,Fungi,154291,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,,,Agaricus,,Agaricus sylvicola,,,,
